,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime,round
80,2010,Chinese Grand Prix,massa,ferrari,19,7,9,9,2.0,56,+57.796,6459959,14,187.616,Finished,1:44.594,4
81,2010,Chinese Grand Prix,michael_schumacher,mercedes,,9,10,10,1.0,56,+1:01.749,6463912,14,188.149,Finished,1:44.298,4
82,2010,Chinese Grand Prix,sutil,force_india,99,10,11,11,0.0,56,+1:02.874,6465037,14,188.030,Finished,1:44.364,4
83,2010,Chinese Grand Prix,barrichello,williams,,11,12,12,0.0,56,+1:03.665,6465828,17,185.901,Finished,1:45.559,4
84,2010,Chinese Grand Prix,alguersuari,toro_rosso,,12,13,13,0.0,56,+1:11.416,6473579,14,189.134,Finished,1:43.755,4
85,2010,Chinese Grand Prix,kovalainen,lotus_racing,,21,14,14,0.0,55,,,14,183.156,+1 Lap,1:47.141,4
86,2010,Chinese Grand Prix,hulkenberg,williams,27,16,15,15,0.0,55,,,13,187.697,+1 Lap,1:44.549,4
87,2010,Chinese Grand Prix,bruno_senna,hrt,,23,16,16,0.0,54,,,16,181.337,+2 Laps,1:48.216,4
88,2010,Chinese Grand Prix,chandhok,hrt,,24,17,17,0.0,52,,,15,180.383,+4 Laps,1:48.788,4
89,2010,Chinese Grand Prix,trulli,lotus_racing,,20,18,R,0.0,26,,,14,178.925,Hydraulics,1:49.675,4
90,2010,Chinese Grand Prix,grassi,virgin,,22,19,R,0.0,8,,,7,173.376,Clutch,1:53.185,4
91,2010,Chinese Grand Prix,rosa,sauber,,17,20,R,0.0,7,,,6,182.140,Technical,1:47.739,4
92,2010,Chinese Grand Prix,buemi,toro_rosso,,13,21,R,0.0,0,,,,,Accident,,4
93,2010,Chinese Grand Prix,kobayashi,sauber,10,15,22,R,0.0,0,,,,,Accident,,4
94,2010,Chinese Grand Prix,liuzzi,force_india,,18,23,R,0.0,0,,,,,Accident,,4
95,2010,Chinese Grand Prix,glock,virgin,,19,24,W,0.0,0,,,,,Engine,,4
96,2010,Spanish Grand Prix,webber,red_bull,,1,1,1,25.0,66,1:35:44.101,5744101,62,197.552,Finished,1:24.828,5
97,2010,Spanish Grand Prix,alonso,ferrari,14,4,2,2,18.0,66,+24.065,5768166,57,197.510,Finished,1:24.846,5
98,2010,Spanish Grand Prix,vettel,red_bull,5,2,3,3,15.0,66,+51.338,5795439,56,196.745,Finished,1:25.176,5
99,2010,Spanish Grand Prix,michael_schumacher,mercedes,,6,4,4,12.0,66,+1:02.195,5806296,64,195.933,Finished,1:25.529,5
100,2010,Spanish Grand Prix,button,mclaren,22,5,5,5,10.0,66,+1:03.728,5807829,64,196.768,Finished,1:25.166,5
101,2010,Spanish Grand Prix,massa,ferrari,19,9,6,6,8.0,66,+1:05.767,5809868,64,196.006,Finished,1:25.497,5
102,2010,Spanish Grand Prix,sutil,force_india,99,11,7,7,6.0,66,+1:12.941,5817042,65,195.212,Finished,1:25.845,5
103,2010,Spanish Grand Prix,kubica,renault,88,7,8,8,4.0,66,+1:13.677,5817778,66,196.077,Finished,1:25.466,5
104,2010,Spanish Grand Prix,barrichello,williams,,17,9,9,2.0,65,,,59,195.478,+1 Lap,1:25.728,5
105,2010,Spanish Grand Prix,alguersuari,toro_rosso,,15,10,10,1.0,65,,,63,195.645,+1 Lap,1:25.655,5
106,2010,Spanish Grand Prix,petrov,renault,,19,11,11,0.0,65,,,63,196.068,+1 Lap,1:25.470,5
107,2010,Spanish Grand Prix,kobayashi,sauber,10,10,12,12,0.0,65,,,62,194.672,+1 Lap,1:26.083,5
108,2010,Spanish Grand Prix,rosberg,mercedes,6,8,13,13,0.0,65,,,50,196.103,+1 Lap,1:25.455,5
109,2010,Spanish Grand Prix,hamilton,mclaren,44,3,14,14,0.0,64,,,59,198.655,Puncture,1:24.357,5
110,2010,Spanish Grand Prix,liuzzi,force_india,,16,15,15,0.0,64,,,63,195.032,Engine,1:25.924,5
111,2010,Spanish Grand Prix,hulkenberg,williams,27,13,16,16,0.0,64,,,63,192.924,+2 Laps,1:26.863,5
112,2010,Spanish Grand Prix,trulli,lotus_racing,,18,17,17,0.0,63,,,56,187.106,+3 Laps,1:29.564,5
113,2010,Spanish Grand Prix,glock,virgin,,22,18,18,0.0,63,,,60,186.664,+3 Laps,1:29.776,5
114,2010,Spanish Grand Prix,grassi,virgin,,23,19,19,0.0,62,,,47,186.398,+4 Laps,1:29.904,5
115,2010,Spanish Grand Prix,buemi,toro_rosso,,14,20,R,0.0,42,,,41,193.233,Hydraulics,1:26.724,5
116,2010,Spanish Grand Prix,chandhok,hrt,,24,21,R,0.0,27,,,26,182.071,Suspension,1:32.041,5
117,2010,Spanish Grand Prix,rosa,sauber,,12,22,R,0.0,18,,,9,185.353,Collision,1:30.411,5
118,2010,Spanish Grand Prix,bruno_senna,hrt,,21,23,R,0.0,0,,,,,Accident,,5
119,2010,Spanish Grand Prix,kovalainen,lotus_racing,,20,24,W,0.0,0,,,,,Gearbox,,5
120,2010,Monaco Grand Prix,webber,red_bull,,1,1,1,25.0,78,1:50:13.355,6613355,63,159.643,Finished,1:15.318,6
121,2010,Monaco Grand Prix,vettel,red_bull,5,3,2,2,18.0,78,+0.448,6613803,71,159.910,Finished,1:15.192,6
122,2010,Monaco Grand Prix,kubica,renault,88,2,3,3,15.0,78,+1.675,6615030,72,159.568,Finished,1:15.353,6
123,2010,Monaco Grand Prix,massa,ferrari,19,4,4,4,12.0,78,+2.666,6616021,68,159.251,Finished,1:15.503,6
124,2010,Monaco Grand Prix,hamilton,mclaren,44,5,5,5,10.0,78,+4.363,6617718,68,157.755,Finished,1:16.219,6
125,2010,Monaco Grand Prix,alonso,ferrari,14,24,6,6,8.0,78,+6.341,6619696,73,158.408,Finished,1:15.905,6
126,2010,Monaco Grand Prix,rosberg,mercedes,6,6,7,7,6.0,78,+6.651,6620006,65,158.295,Finished,1:15.959,6
127,2010,Monaco Grand Prix,sutil,force_india,99,12,8,8,4.0,78,+6.970,6620325,72,158.287,Finished,1:15.963,6
128,2010,Monaco Grand Prix,liuzzi,force_india,,10,9,9,2.0,78,+7.305,6620660,72,157.915,Finished,1:16.142,6
129,2010,Monaco Grand Prix,buemi,toro_rosso,,13,10,10,1.0,78,+8.199,6621554,68,157.190,Finished,1:16.493,6
130,2010,Monaco Grand Prix,alguersuari,toro_rosso,,17,11,11,0.0,78,+9.135,6622490,73,157.421,Finished,1:16.381,6
131,2010,Monaco Grand Prix,michael_schumacher,mercedes,,7,12,12,0.0,78,+5.712,6619067,71,159.089,Finished,1:15.580,6
132,2010,Monaco Grand Prix,petrov,renault,,14,13,13,0.0,73,,,60,157.371,Brakes,1:16.405,6
133,2010,Monaco Grand Prix,chandhok,hrt,,23,14,14,0.0,70,,,69,151.144,Collision,1:19.553,6
134,2010,Monaco Grand Prix,trulli,lotus_racing,,19,15,15,0.0,70,,,69,151.550,Collision,1:19.340,6
135,2010,Monaco Grand Prix,kovalainen,lotus_racing,,18,16,R,0.0,58,,,57,153.365,Steering,1:18.401,6
136,2010,Monaco Grand Prix,bruno_senna,hrt,,22,17,R,0.0,58,,,58,150.056,Hydraulics,1:20.130,6
137,2010,Monaco Grand Prix,barrichello,williams,,9,18,R,0.0,30,,,22,152.060,Suspension,1:19.074,6
138,2010,Monaco Grand Prix,kobayashi,sauber,10,16,19,R,0.0,26,,,24,152.637,Gearbox,1:18.775,6
139,2010,Monaco Grand Prix,grassi,virgin,,21,20,R,0.0,25,,,19,146.179,Wheel,1:22.255,6
140,2010,Monaco Grand Prix,glock,virgin,,20,21,R,0.0,22,,,11,148.857,Track rod,1:20.775,6
141,2010,Monaco Grand Prix,rosa,sauber,,15,22,R,0.0,21,,,21,151.684,Hydraulics,1:19.270,6
142,2010,Monaco Grand Prix,button,mclaren,22,8,23,R,0.0,2,,,2,89.540,Engine,2:14.285,6
143,2010,Monaco Grand Prix,hulkenberg,williams,27,11,24,R,0.0,0,,,,,Front wing,,6
144,2010,Turkish Grand Prix,hamilton,mclaren,44,2,1,1,25.0,58,1:28:47.620,5327620,54,213.342,Finished,1:30.075,7
145,2010,Turkish Grand Prix,button,mclaren,22,4,2,2,18.0,58,+2.645,5330265,42,213.769,Finished,1:29.895,7
146,2010,Turkish Grand Prix,webber,red_bull,,1,3,3,15.0,58,+24.285,5351905,54,215.447,Finished,1:29.195,7
147,2010,Turkish Grand Prix,michael_schumacher,mercedes,,5,4,4,12.0,58,+31.110,5358730,53,213.971,Finished,1:29.810,7
148,2010,Turkish Grand Prix,rosberg,mercedes,6,6,5,5,10.0,58,+32.266,5359886,52,213.574,Finished,1:29.977,7
149,2010,Turkish Grand Prix,kubica,renault,88,7,6,6,8.0,58,+32.824,5360444,57,214.521,Finished,1:29.580,7
150,2010,Turkish Grand Prix,massa,ferrari,19,8,7,7,6.0,58,+36.635,5364255,58,213.529,Finished,1:29.996,7
151,2010,Turkish Grand Prix,alonso,ferrari,14,12,8,8,4.0,58,+46.544,5374164,56,213.493,Finished,1:30.011,7
152,2010,Turkish Grand Prix,sutil,force_india,99,11,9,9,2.0,58,+49.029,5376649,55,213.617,Finished,1:29.959,7
153,2010,Turkish Grand Prix,kobayashi,sauber,10,10,10,10,1.0,58,+1:05.650,5393270,42,211.426,Finished,1:30.891,7
154,2010,Turkish Grand Prix,rosa,sauber,,13,11,11,0.0,58,+1:05.944,5393564,50,212.525,Finished,1:30.421,7
155,2010,Turkish Grand Prix,alguersuari,toro_rosso,,16,12,12,0.0,58,+1:07.800,5395420,50,214.628,Finished,1:29.535,7
156,2010,Turkish Grand Prix,liuzzi,force_india,,18,13,13,0.0,57,,,53,210.201,+1 Lap,1:31.421,7
157,2010,Turkish Grand Prix,barrichello,williams,,15,14,14,0.0,57,,,53,211.329,+1 Lap,1:30.933,7
158,2010,Turkish Grand Prix,petrov,renault,,9,15,15,0.0,57,,,57,215.519,+1 Lap,1:29.165,7
159,2010,Turkish Grand Prix,buemi,toro_rosso,,14,16,16,0.0,57,,,57,214.501,+1 Lap,1:29.588,7
160,2010,Turkish Grand Prix,hulkenberg,williams,27,17,17,17,0.0,57,,,51,212.059,+1 Lap,1:30.620,7
161,2010,Turkish Grand Prix,glock,virgin,,21,18,18,0.0,55,,,48,208.278,+3 Laps,1:32.265,7
162,2010,Turkish Grand Prix,grassi,virgin,,23,19,19,0.0,55,,,55,206.062,+3 Laps,1:33.257,7
163,2010,Turkish Grand Prix,chandhok,hrt,,24,20,20,0.0,52,,,37,203.169,Fuel pump,1:34.585,7
164,2010,Turkish Grand Prix,bruno_senna,hrt,,22,21,R,0.0,46,,,35,203.898,Fuel pressure,1:34.247,7
165,2010,Turkish Grand Prix,vettel,red_bull,5,3,22,R,0.0,39,,,37,213.091,Collision,1:30.181,7
166,2010,Turkish Grand Prix,kovalainen,lotus_racing,,20,23,R,0.0,33,,,26,203.647,Hydraulics,1:34.363,7
167,2010,Turkish Grand Prix,trulli,lotus_racing,,19,24,R,0.0,32,,,26,203.432,Hydraulics,1:34.463,7
168,2010,Canadian Grand Prix,hamilton,mclaren,44,1,1,1,25.0,70,1:33:53.456,5633456,62,201.778,Finished,1:17.806,8
169,2010,Canadian Grand Prix,button,mclaren,22,4,2,2,18.0,70,+2.254,5635710,66,200.906,Finished,1:18.144,8
170,2010,Canadian Grand Prix,alonso,ferrari,14,3,3,3,15.0,70,+9.214,5642670,44,200.744,Finished,1:18.207,8
171,2010,Canadian Grand Prix,vettel,red_bull,5,2,4,4,12.0,70,+37.817,5671273,62,200.206,Finished,1:18.417,8
172,2010,Canadian Grand Prix,webber,red_bull,,7,5,5,10.0,70,+39.291,5672747,62,200.895,Finished,1:18.148,8
173,2010,Canadian Grand Prix,rosberg,mercedes,6,10,6,6,8.0,70,+56.084,5689540,68,201.711,Finished,1:17.832,8
174,2010,Canadian Grand Prix,kubica,renault,88,8,7,7,6.0,70,+57.300,5690756,67,203.965,Finished,1:16.972,8
175,2010,Canadian Grand Prix,buemi,toro_rosso,,15,8,8,4.0,69,,,39,196.776,+1 Lap,1:19.784,8
176,2010,Canadian Grand Prix,liuzzi,force_india,,5,9,9,2.0,69,,,66,197.855,+1 Lap,1:19.349,8
177,2010,Canadian Grand Prix,sutil,force_india,99,9,10,10,1.0,69,,,68,197.404,+1 Lap,1:19.530,8
178,2010,Canadian Grand Prix,michael_schumacher,mercedes,,13,11,11,0.0,69,,,44,197.288,+1 Lap,1:19.577,8
179,2010,Canadian Grand Prix,alguersuari,toro_rosso,,16,12,12,0.0,69,,,69,196.633,+1 Lap,1:19.842,8
180,2010,Canadian Grand Prix,hulkenberg,williams,27,12,13,13,0.0,69,,,64,198.950,+1 Lap,1:18.912,8
181,2010,Canadian Grand Prix,barrichello,williams,,11,14,14,0.0,69,,,65,198.289,+1 Lap,1:19.175,8
182,2010,Canadian Grand Prix,massa,ferrari,19,6,15,15,0.0,69,,,45,200.441,+1 Lap,1:18.325,8
183,2010,Canadian Grand Prix,kovalainen,lotus_racing,,19,16,16,0.0,68,,,65,194.653,+2 Laps,1:20.654,8
184,2010,Canadian Grand Prix,petrov,renault,,14,17,17,0.0,68,,,58,197.596,+2 Laps,1:19.453,8
185,2010,Canadian Grand Prix,chandhok,hrt,,24,18,18,0.0,66,,,47,191.729,+4 Laps,1:21.884,8
186,2010,Canadian Grand Prix,grassi,virgin,,23,19,19,0.0,65,,,49,191.605,+5 Laps,1:21.937,8
187,2010,Canadian Grand Prix,glock,virgin,,21,20,R,0.0,55,,,43,192.234,Mechanical,1:21.669,8
188,2010,Canadian Grand Prix,trulli,lotus_racing,,20,21,R,0.0,47,,,38,194.323,Brakes,1:20.791,8
189,2010,Canadian Grand Prix,rosa,sauber,,17,22,R,0.0,31,,,21,194.846,Engine,1:20.574,8
190,2010,Canadian Grand Prix,bruno_senna,hrt,,22,23,R,0.0,14,,,5,185.741,Hydraulics,1:24.524,8
191,2010,Canadian Grand Prix,kobayashi,sauber,10,18,24,R,0.0,1,,,,,Accident,,8
192,2010,European Grand Prix,vettel,red_bull,5,1,1,1,25.0,57,1:40:29.571,6029571,52,196.774,Finished,1:39.141,9
193,2010,European Grand Prix,hamilton,mclaren,44,3,2,2,18.0,57,+5.042,6034613,56,196.744,Finished,1:39.156,9
194,2010,European Grand Prix,button,mclaren,22,7,3,3,15.0,57,+12.658,6042229,54,197.521,Finished,1:38.766,9
195,2010,European Grand Prix,barrichello,williams,,9,4,4,12.0,57,+25.627,6055198,56,196.085,Finished,1:39.489,9
196,2010,European Grand Prix,kubica,renault,88,6,5,5,10.0,57,+27.122,6056693,55,195.981,Finished,1:39.542,9
197,2010,European Grand Prix,sutil,force_india,99,13,6,6,8.0,57,+30.168,6059739,52,195.469,Finished,1:39.803,9
198,2010,European Grand Prix,kobayashi,sauber,10,18,7,7,6.0,57,+30.965,6060536,57,196.030,Finished,1:39.517,9
199,2010,European Grand Prix,alonso,ferrari,14,4,8,8,4.0,57,+32.809,6062380,50,195.300,Finished,1:39.889,9
200,2010,European Grand Prix,buemi,toro_rosso,,11,9,9,2.0,57,+36.299,6065870,53,194.920,Finished,1:40.084,9
201,2010,European Grand Prix,rosberg,mercedes,6,12,10,10,1.0,57,+44.382,6073953,57,195.322,Finished,1:39.878,9
202,2010,European Grand Prix,massa,ferrari,19,5,11,11,0.0,57,+46.621,6076192,52,194.679,Finished,1:40.208,9
203,2010,European Grand Prix,rosa,sauber,,16,12,12,0.0,57,+47.414,6076985,56,194.248,Finished,1:40.430,9
204,2010,European Grand Prix,alguersuari,toro_rosso,,17,13,13,0.0,57,+48.239,6077810,55,194.448,Finished,1:40.327,9
205,2010,European Grand Prix,petrov,renault,,10,14,14,0.0,57,+48.287,6077858,57,194.889,Finished,1:40.100,9
206,2010,European Grand Prix,michael_schumacher,mercedes,,15,15,15,0.0,57,+48.826,6078397,53,197.118,Finished,1:38.968,9
207,2010,European Grand Prix,liuzzi,force_india,,14,16,16,0.0,57,+50.890,6080461,52,194.490,Finished,1:40.305,9
208,2010,European Grand Prix,grassi,virgin,,21,17,17,0.0,56,,,45,190.485,+1 Lap,1:42.414,9
209,2010,European Grand Prix,chandhok,hrt,,23,18,18,0.0,55,,,51,187.905,+2 Laps,1:43.820,9
210,2010,European Grand Prix,glock,virgin,,22,19,19,0.0,55,,,48,190.662,+2 Laps,1:42.319,9
211,2010,European Grand Prix,bruno_senna,hrt,,24,20,20,0.0,55,,,55,189.536,+2 Laps,1:42.927,9
212,2010,European Grand Prix,trulli,lotus_racing,,19,21,21,0.0,53,,,53,191.691,+4 Laps,1:41.770,9
213,2010,European Grand Prix,hulkenberg,williams,27,8,22,R,0.0,49,,,46,193.554,Exhaust,1:40.790,9
214,2010,European Grand Prix,kovalainen,lotus_racing,,20,23,R,0.0,8,,,8,183.816,Collision,1:46.130,9
215,2010,European Grand Prix,webber,red_bull,,2,24,R,0.0,8,,,5,187.465,Collision,1:44.064,9
216,2010,British Grand Prix,webber,red_bull,,2,1,1,25.0,52,1:24:38.200,5078200,45,229.608,Finished,1:32.364,10
217,2010,British Grand Prix,hamilton,mclaren,44,4,2,2,18.0,52,+1.360,5079560,43,228.633,Finished,1:32.758,10
218,2010,British Grand Prix,rosberg,mercedes,6,5,3,3,15.0,52,+21.307,5099507,50,228.156,Finished,1:32.952,10
219,2010,British Grand Prix,button,mclaren,22,14,4,4,12.0,52,+21.986,5100186,52,228.031,Finished,1:33.003,10
220,2010,British Grand Prix,barrichello,williams,,8,5,5,10.0,52,+31.456,5109656,50,226.540,Finished,1:33.615,10
221,2010,British Grand Prix,kobayashi,sauber,10,12,6,6,8.0,52,+32.171,5110371,52,226.678,Finished,1:33.558,10
222,2010,British Grand Prix,vettel,red_bull,5,1,7,7,6.0,52,+36.734,5114934,52,230.600,Finished,1:31.967,10
223,2010,British Grand Prix,sutil,force_india,99,11,8,8,4.0,52,+40.932,5119132,42,224.806,Finished,1:34.337,10
224,2010,British Grand Prix,michael_schumacher,mercedes,,10,9,9,2.0,52,+41.599,5119799,47,225.203,Finished,1:34.171,10
225,2010,British Grand Prix,hulkenberg,williams,27,13,10,10,1.0,52,+42.012,5120212,48,225.639,Finished,1:33.989,10
226,2010,British Grand Prix,liuzzi,force_india,,20,11,11,0.0,52,+42.459,5120659,51,225.569,Finished,1:34.018,10
227,2010,British Grand Prix,buemi,toro_rosso,,16,12,12,0.0,52,+47.627,5125827,52,228.087,Finished,1:32.980,10
228,2010,British Grand Prix,petrov,renault,,15,13,13,0.0,52,+59.374,5137574,52,229.311,Finished,1:32.484,10
229,2010,British Grand Prix,alonso,ferrari,14,3,14,14,0.0,52,+1:02.385,5140585,52,233.373,Finished,1:30.874,10
230,2010,British Grand Prix,massa,ferrari,19,7,15,15,0.0,52,+1:07.489,5145689,52,231.407,Finished,1:31.646,10
231,2010,British Grand Prix,trulli,lotus_racing,,21,16,16,0.0,51,,,44,219.724,+1 Lap,1:36.519,10
232,2010,British Grand Prix,kovalainen,lotus_racing,,18,17,17,0.0,51,,,48,220.336,+1 Lap,1:36.251,10
233,2010,British Grand Prix,glock,virgin,,19,18,18,0.0,50,,,49,219.961,+2 Laps,1:36.415,10
234,2010,British Grand Prix,chandhok,hrt,,23,19,19,0.0,50,,,40,214.656,+2 Laps,1:38.798,10
235,2010,British Grand Prix,yamamoto,hrt,,24,20,20,0.0,50,,,50,215.723,+2 Laps,1:38.309,10
236,2010,British Grand Prix,alguersuari,toro_rosso,,17,21,R,0.0,44,,,43,226.219,Brakes,1:33.748,10
237,2010,British Grand Prix,rosa,sauber,,9,22,R,0.0,29,,,23,221.182,Collision,1:35.883,10
238,2010,British Grand Prix,kubica,renault,88,6,23,R,0.0,19,,,12,218.982,Driveshaft,1:36.846,10
239,2010,British Grand Prix,grassi,virgin,,22,24,R,0.0,9,,,7,210.725,Hydraulics,1:40.641,10
240,2010,German Grand Prix,alonso,ferrari,14,2,1,1,25.0,67,1:27:38.864,5258864,66,217.005,Finished,1:15.880,11
241,2010,German Grand Prix,massa,ferrari,19,3,2,2,18.0,67,+4.196,5263060,66,216.386,Finished,1:16.097,11
242,2010,German Grand Prix,vettel,red_bull,5,1,3,3,15.0,67,+5.121,5263985,67,217.166,Finished,1:15.824,11
243,2010,German Grand Prix,hamilton,mclaren,44,6,4,4,12.0,67,+26.896,5285760,65,215.238,Finished,1:16.503,11
244,2010,German Grand Prix,button,mclaren,22,5,5,5,10.0,67,+29.482,5288346,65,215.385,Finished,1:16.451,11
245,2010,German Grand Prix,webber,red_bull,,4,6,6,8.0,67,+43.606,5302470,57,214.747,Finished,1:16.678,11
246,2010,German Grand Prix,kubica,renault,88,7,7,7,6.0,66,,,62,213.389,+1 Lap,1:17.166,11
247,2010,German Grand Prix,rosberg,mercedes,6,9,8,8,4.0,66,,,66,214.940,+1 Lap,1:16.609,11
248,2010,German Grand Prix,michael_schumacher,mercedes,,11,9,9,2.0,66,,,66,213.605,+1 Lap,1:17.088,11
249,2010,German Grand Prix,petrov,renault,,13,10,10,1.0,66,,,62,213.300,+1 Lap,1:17.198,11
250,2010,German Grand Prix,kobayashi,sauber,10,12,11,11,0.0,66,,,63,213.571,+1 Lap,1:17.100,11
251,2010,German Grand Prix,barrichello,williams,,8,12,12,0.0,66,,,63,213.768,+1 Lap,1:17.029,11
252,2010,German Grand Prix,hulkenberg,williams,27,10,13,13,0.0,66,,,61,214.305,+1 Lap,1:16.836,11
253,2010,German Grand Prix,rosa,sauber,,14,14,14,0.0,66,,,61,215.171,+1 Lap,1:16.527,11
254,2010,German Grand Prix,alguersuari,toro_rosso,,15,15,15,0.0,66,,,66,213.929,+1 Lap,1:16.971,11
255,2010,German Grand Prix,liuzzi,force_india,,21,16,16,0.0,65,,,64,214.977,+2 Laps,1:16.596,11
256,2010,German Grand Prix,sutil,force_india,99,19,17,17,0.0,65,,,65,214.722,+2 Laps,1:16.687,11
257,2010,German Grand Prix,glock,virgin,,23,18,18,0.0,64,,,62,210.538,+3 Laps,1:18.211,11
258,2010,German Grand Prix,bruno_senna,hrt,,20,19,19,0.0,63,,,57,203.638,+4 Laps,1:20.861,11
259,2010,German Grand Prix,kovalainen,lotus_racing,,18,20,R,0.0,56,,,51,204.135,Collision,1:20.664,11
260,2010,German Grand Prix,grassi,virgin,,24,21,R,0.0,50,,,49,204.037,Gearbox,1:20.703,11
261,2010,German Grand Prix,yamamoto,hrt,,22,22,R,0.0,19,,,16,197.105,Engine,1:23.541,11
262,2010,German Grand Prix,trulli,lotus_racing,,17,23,R,0.0,3,,,2,122.470,Gearbox,2:14.452,11
263,2010,German Grand Prix,buemi,toro_rosso,,16,24,R,0.0,1,,,,,Collision,,11
264,2010,Hungarian Grand Prix,webber,red_bull,,2,1,1,25.0,70,1:41:05.571,6065571,46,190.821,Finished,1:22.651,12
265,2010,Hungarian Grand Prix,alonso,ferrari,14,3,2,2,18.0,70,+17.821,6083392,67,189.573,Finished,1:23.195,12
266,2010,Hungarian Grand Prix,vettel,red_bull,5,1,3,3,15.0,70,+19.252,6084823,70,191.491,Finished,1:22.362,12
267,2010,Hungarian Grand Prix,massa,ferrari,19,4,4,4,12.0,70,+27.474,6093045,69,189.269,Finished,1:23.329,12
268,2010,Hungarian Grand Prix,petrov,renault,,7,5,5,10.0,70,+1:13.192,6138763,61,188.207,Finished,1:23.799,12
269,2010,Hungarian Grand Prix,hulkenberg,williams,27,10,6,6,8.0,70,+1:16.723,6142294,66,187.302,Finished,1:24.204,12
270,2010,Hungarian Grand Prix,rosa,sauber,,9,7,7,6.0,69,,,65,186.995,+1 Lap,1:24.342,12
271,2010,Hungarian Grand Prix,button,mclaren,22,11,8,8,4.0,69,,,61,187.300,+1 Lap,1:24.205,12
272,2010,Hungarian Grand Prix,kobayashi,sauber,10,23,9,9,2.0,69,,,68,187.128,+1 Lap,1:24.282,12
273,2010,Hungarian Grand Prix,barrichello,williams,,12,10,10,1.0,69,,,68,190.452,+1 Lap,1:22.811,12
274,2010,Hungarian Grand Prix,michael_schumacher,mercedes,,14,11,11,0.0,69,,,64,184.739,+1 Lap,1:25.372,12
275,2010,Hungarian Grand Prix,buemi,toro_rosso,,15,12,12,0.0,69,,,58,184.573,+1 Lap,1:25.449,12
276,2010,Hungarian Grand Prix,liuzzi,force_india,,16,13,13,0.0,69,,,58,184.770,+1 Lap,1:25.358,12
277,2010,Hungarian Grand Prix,kovalainen,lotus_racing,,19,14,14,0.0,67,,,64,180.335,+3 Laps,1:27.457,12
278,2010,Hungarian Grand Prix,trulli,lotus_racing,,20,15,15,0.0,67,,,58,180.393,+3 Laps,1:27.429,12
279,2010,Hungarian Grand Prix,glock,virgin,,18,16,16,0.0,67,,,59,179.889,+3 Laps,1:27.674,12
280,2010,Hungarian Grand Prix,bruno_senna,hrt,,22,17,17,0.0,67,,,61,179.033,+3 Laps,1:28.093,12
281,2010,Hungarian Grand Prix,grassi,virgin,,21,18,18,0.0,66,,,62,180.686,+4 Laps,1:27.287,12
282,2010,Hungarian Grand Prix,yamamoto,hrt,,24,19,19,0.0,66,,,59,176.657,+4 Laps,1:29.278,12
283,2010,Hungarian Grand Prix,hamilton,mclaren,44,5,20,R,0.0,23,,,22,182.842,Gearbox,1:26.258,12
284,2010,Hungarian Grand Prix,kubica,renault,88,8,21,R,0.0,23,,,21,181.648,Retired,1:26.825,12
285,2010,Hungarian Grand Prix,rosberg,mercedes,6,6,22,R,0.0,15,,,13,179.316,Wheel,1:27.954,12
286,2010,Hungarian Grand Prix,sutil,force_india,99,13,23,R,0.0,15,,,12,178.862,Collision,1:28.177,12
287,2010,Hungarian Grand Prix,alguersuari,toro_rosso,,17,24,R,0.0,1,,,,,Engine,,12
288,2010,Belgian Grand Prix,hamilton,mclaren,44,2,1,1,25.0,44,1:29:04.268,5344268,32,231.178,Finished,1:49.069,13
289,2010,Belgian Grand Prix,webber,red_bull,,1,2,2,18.0,44,+1.571,5345839,32,230.489,Finished,1:49.395,13
290,2010,Belgian Grand Prix,kubica,renault,88,3,3,3,15.0,44,+3.493,5347761,29,229.624,Finished,1:49.807,13
291,2010,Belgian Grand Prix,massa,ferrari,19,6,4,4,12.0,44,+8.264,5352532,26,228.990,Finished,1:50.111,13
292,2010,Belgian Grand Prix,sutil,force_india,99,8,5,5,10.0,44,+9.094,5353362,25,228.232,Finished,1:50.477,13
293,2010,Belgian Grand Prix,rosberg,mercedes,6,14,6,6,8.0,44,+12.359,5356627,31,225.757,Finished,1:51.688,13
294,2010,Belgian Grand Prix,michael_schumacher,mercedes,,21,7,7,6.0,44,+15.548,5359816,32,225.301,Finished,1:51.914,13
295,2010,Belgian Grand Prix,kobayashi,sauber,10,17,8,8,4.0,44,+16.678,5360946,29,225.634,Finished,1:51.749,13
296,2010,Belgian Grand Prix,petrov,renault,,23,9,9,2.0,44,+23.851,5368119,32,226.799,Finished,1:51.175,13
297,2010,Belgian Grand Prix,liuzzi,force_india,,12,10,10,1.0,44,+34.831,5379099,31,224.593,Finished,1:52.267,13
298,2010,Belgian Grand Prix,rosa,sauber,,24,11,11,0.0,44,+36.019,5380287,31,224.054,Finished,1:52.537,13
299,2010,Belgian Grand Prix,buemi,toro_rosso,,16,12,12,0.0,44,+39.895,5384163,30,223.203,Finished,1:52.966,13
300,2010,Belgian Grand Prix,alguersuari,toro_rosso,,11,13,13,0.0,44,+49.457,5393725,31,225.984,Finished,1:51.576,13
301,2010,Belgian Grand Prix,hulkenberg,williams,27,9,14,14,0.0,43,,,28,225.402,+1 Lap,1:51.864,13
302,2010,Belgian Grand Prix,vettel,red_bull,5,4,15,15,0.0,43,,,22,227.427,+1 Lap,1:50.868,13
